Source,Target,BLEU,dataset size (sent),Source lang word TTR,Source lang subword TTR,Target lang word TTR,Target lang subword TTR,Source lang vocab size,Source lang subword vocab size,Target lang vocab size,Target lang subword vocab size,Source lang Average Sent. Length,Target lang average sent. length,Source lang word Count,Source lang subword Count,Target lang word Count,Target lang subword Count,geographic,genetic,inventory,syntactic,phonological,featural
vie,ita,10.7,0.510833129,-1.953845754,-0.662049754,-0.9348034,-0.758032818,-0.282747685,0.860383697,0.325515445,0.516072353,1.97386596,1.18379894,0.978865155,0.762145446,0.764592151,0.742156562,0.4,1,0.5227,0.61,0.5456,0.6
ara,jpn,4.2,-0.141574109,0.360963719,0.277123782,2.369372216,0.044055349,-0.096947391,-0.342463576,0.26153795,-0.57902476,-0.567209548,-4.117548817,-0.276753228,-0.314103504,-1.238876712,-0.19587431,1,1,0.6597,0.59,0.6162,0.6
bul,jpn,4,-0.326444889,0.294001152,0.569434649,2.381132699,0.336445992,-0.420486203,-0.276076944,-0.079712642,-0.738091341,-0.595409812,-4.360826588,-0.444983484,-0.5264504,-1.46540872,-0.47101461,0.4,1,0.5282,0.75,0.4327,0.6
ces,jpn,4.1,0.144311575,0.426696375,0.112032183,2.319993986,-0.121048024,0.157718467,-0.17612505,0.553960576,-0.553124929,-1.023287972,-4.231557832,-0.152071873,-0.137464546,-1.021418047,-0.058294257,0.4,1,0.5773,0.72,0.6162,0.7
dan,jpn,4.7,-0.243428153,0.040245863,0.566550137,2.360034426,0.173293716,-0.491192131,-0.196191768,0.113936771,-0.763634051,-0.473062217,-4.120988681,-0.339702523,-0.501947361,-1.32829208,-0.349286663,0.4,1,0.6597,0.69,0.6162,0.8
deu,jpn,6.4,1.00518452,-0.34322707,-0.759467045,2.236254687,-1.089337745,0.79333801,0.204570247,1.720726842,-0.0725633,-0.587206274,-4.03775201,0.713937593,0.656610907,-0.221033451,0.840013525,0.5,1,0.5258,0.6,0.4407,0.5
ell,jpn,5.5,-0.354214254,0.119698678,0.292022675,2.349448999,0.346797075,-0.412481672,-0.366290672,0.001907822,-0.746055725,-0.10554224,-4.008615381,-0.336295891,-0.332497165,-1.394080679,-0.481404098,0.4,1,0.5329,0.71,0.4717,0.6
eng,jpn,10.2,2.630675756,-2.439402155,-2.097135383,2.039772735,-3.031452816,1.680657935,2.994746232,4.183977677,0.834304933,0.901895361,-2.970088531,2.529605932,2.489142909,1.480416272,2.625906474,0.5,1,0.5472,0.66,0.5032,0.6
spa,jpn,7.9,1.014525817,-1.22168538,-0.986073335,2.180622696,-1.125991365,0.365711805,0.245106332,1.845183764,-0.047763661,0.293577691,-3.650327881,0.960842847,0.846823287,-0.107923481,0.875856539,0.5,1,0.5914,0.76,0.5641,0.7
fra,jpn,7.3,0.990338265,-1.370860406,-0.9612765,2.223017678,-1.168790569,0.238501026,0.393070912,1.808590539,-0.104969374,0.396262617,-3.752569232,0.967671862,0.868409163,-0.15664401,0.893738396,0.5,1,0.5052,0.71,0.4407,0.6
hrv,jpn,1.8,-0.790911545,0.901884691,1.135508846,2.404633051,0.838046946,-0.638795363,-0.405592905,-0.65538621,-0.898852035,-0.956906441,-4.29008782,-0.946440534,-1.009471657,-1.849731684,-0.911830139,0.5,1,0.5489,0.89,0.6162,0.7
hun,jpn,4.4,0.075750196,0.800242192,0.223676213,2.316931936,-0.079446671,0.333516638,-0.28670935,0.421492747,-0.656978559,-1.205206582,-4.319545192,-0.260946855,-0.256388099,-1.10482428,-0.120037244,0.4,1,0.5418,0.57,0.4717,0.5
ind,jpn,5.8,-0.22566161,-0.390653142,0.525390759,2.309125806,0.006380325,-0.78789726,-0.197579442,0.259952878,-0.60432614,-0.289451557,-3.719742127,-0.274490868,-0.469832852,-1.204116904,-0.173162939,0.3,1,0.4599,0.76,0.5032,0.6
ita,jpn,7.3,0.773113532,-1.014466071,-0.834621891,2.179382943,-1.025233035,0.219114053,0.120308911,1.576467639,-0.216343466,0.265373839,-3.511677162,0.743497812,0.692512382,-0.280068906,0.749393017,0.5,1,0.5633,0.75,0.6162,0.7
kor,jpn,9.2,1.029949738,-2.299100955,-1.842281272,2.246428577,-1.516624059,-0.814132903,-1.108153639,2.115287115,-0.009198926,-0.193005373,-3.202762274,0.842322067,1.146409882,0.026769424,1.1950503,0,1,0.5204,0.4,0.6875,0.5
mkd,jpn,3.5,-0.794404216,0.3680936,1.021980238,2.418422307,0.678653532,-0.832149816,-0.402668192,-0.581046101,-1.014893032,-0.234649432,-4.132629265,-0.753661844,-0.919012631,-1.81009336,-0.818247192,0.5,1,0.5839,0.81,0.6162,0.7
ron,jpn,4.3,-0.195306467,-0.264040337,0.256947253,2.358811305,0.048844609,-0.49619164,-0.258419563,0.235920319,-0.645303625,0.027622334,-3.982979911,-0.16216086,-0.274789154,-1.249086126,-0.218095079,0.4,1,0.4629,0.77,0.5,0.6
rus,jpn,6.1,0.884337949,0.061785801,-0.752512504,2.151935943,-0.982014208,0.963482805,0.29075477,1.5550561,-0.174727094,-0.683958859,-3.858893592,0.58273551,0.675097339,-0.277543846,0.726842817,0.3,1,0.5412,0.66,0.4327,0.6
slk,jpn,2.2,-0.771359576,0.930137692,1.097544486,2.449596974,0.871980531,-0.663631682,-0.440121342,-0.697682666,-0.922122762,-1.140352209,-4.551706557,-0.9791914,-0.98910032,-1.903647116,-0.945099918,0.4,1,0.6597,0.59,0.6162,0.6
srp,jpn,1.2,-0.704763012,1.085781596,1.000187558,2.363257065,0.806840754,-0.381109371,-0.412914168,-0.599641665,-0.932973765,-1.024781761,-4.343233093,-0.890010905,-0.904655125,-1.789295097,-0.89668075,0.4,1,0.6597,0.76,0.8485,0.8
swe,jpn,4.8,0.041646595,0.243641901,0.265807929,2.276795652,-0.115737896,-0.085081261,-0.261944736,0.466315755,-0.530412196,-0.869039084,-4.015862067,-0.19943132,-0.282766548,-1.052150435,-0.0561687,0.4,1,0.5805,0.7,0.6162,0.7
tur,jpn,4.3,-0.124546899,0.639702867,0.503222171,2.303995127,0.182672214,-0.062936825,-0.298794081,0.164266716,-0.602788105,-1.15185579,-4.259780642,-0.420467444,-0.480487475,-1.262630683,-0.31194479,0.4,1,0.5199,0.47,0.4717,0.5
vie,jpn,5.6,-0.250524799,-1.732648281,0.195269779,2.315080347,-0.011998701,-1.472217302,-0.009880031,0.258526865,-0.719042027,1.107851854,-3.656476409,0.082737865,-0.156939194,-1.208570672,-0.190564031,0.2,1,0.5065,0.83,0.5295,0.6
ara,kor,5.3,-0.773283332,0.816277313,1.090698546,-1.178287839,0.00462933,-0.486493781,0.085578255,-2.49317667,-2.590693995,-0.464644122,-0.857813017,-0.797669871,-0.837436437,-0.90424444,-0.724391583,1,1,0.6737,0.57,0.641,0.6
bul,kor,5.4,-1.06414115,0.717011563,1.274617236,-1.124099,0.453535409,-0.90531002,-0.417313442,-2.911652247,-2.460648761,-0.308427603,-1.037652397,-1.007966343,-1.122576327,-1.205657723,-1.042693588,0.4,1,0.5671,0.67,0.5,0.6
ces,kor,5.5,-0.676434063,0.907080551,0.875832752,-1.275683631,-0.10038862,-0.438453584,-0.390262242,-2.545528591,-2.719905456,-0.859981622,-1.079114642,-0.820724155,-0.800159003,-0.880083537,-0.67741053,0.4,1,0.6216,0.71,0.641,0.7
dan,kor,6,-1.104131311,0.659029644,1.423365572,-1.186765603,0.305626503,-1.096804,-0.458611138,-2.946833939,-2.882116978,-0.50736599,-0.855654694,-1.096637692,-1.251521808,-1.191075376,-1.043149873,0.4,1,0.6737,0.63,0.641,0.8
deu,kor,6.6,-0.152796943,0.388169409,0.397867152,-1.28402344,-0.453997342,-0.143021616,-0.281744002,-1.884955315,-2.079814461,-0.700122852,-1.171200678,-0.322536141,-0.392552634,-0.450142996,-0.220107172,0.4,1,0.5227,0.56,0.4934,0.5
ell,kor,6.1,-1.149448401,0.611577225,1.041690547,-1.16158991,-0.044037907,-0.947506188,-0.491364697,-2.933507469,-3.928832793,0.095846398,-0.733922776,-0.972463489,-0.959253239,-1.19745316,-1.058234032,0.4,1,0.6454,0.66,0.5319,0.6
eng,kor,18.6,1.415011696,-1.38189273,-1.088163068,-1.827687905,-1.930293906,0.865902827,1.736093649,0.138229892,-0.217040797,0.547619981,-0.202515216,1.377591935,1.342252975,1.174372609,1.463884673,0.4,1,0.4866,0.62,0.4638,0.5
spa,kor,9.9,0.175393516,-0.477947804,0.022211197,-1.276199857,-0.672413048,-0.234357199,-0.060498066,-1.325087999,-1.403754045,-0.0704798,-0.911268172,0.133244644,-0.034370116,-0.094592061,0.140447134,0.5,1,0.5505,0.68,0.5319,0.6
fra,kor,8.7,-0.057836803,-0.417668892,0.295885973,-1.421586544,-0.656476731,-0.460880447,0.274776122,-1.830501264,-2.235902181,0.007526707,-1.044870666,-0.048198364,-0.157192569,-0.333412348,-0.103642253,0.5,1,0.4804,0.69,0.5804,0.6
hrv,kor,4,-1.451054792,1.277802935,1.60984807,-1.096051088,0.395708332,-1.020088969,-0.489869998,-3.339159675,-3.680036559,-0.569705885,-0.873737438,-1.414887905,-1.40747026,-1.497356985,-1.336266171,0.4,1,0.5505,0.9,0.641,0.7
hun,kor,6.2,-0.752722103,1.171677642,0.980216076,-1.04399362,0.244905276,-0.217666955,-0.154786458,-2.350838831,-1.873061637,-0.671741334,-0.880111119,-0.83595625,-0.817069783,-0.892425349,-0.714479945,0.4,1,0.4278,0.51,0.5319,0.5
ind,kor,9.1,-0.846117264,0.062193889,0.941392154,-1.012431685,0.077095707,-1.043554976,-0.331680368,-2.230084697,-1.901791412,0.099966318,-0.363229049,-0.707863152,-0.835628092,-0.833480983,-0.589960992,0.3,1,0.4569,0.7,0.4638,0.6
ita,kor,9,-0.129419468,-0.215860413,0.102896725,-1.317467259,-0.454621001,-0.320264211,-0.18234176,-1.72913796,-1.674568812,0.128150766,-0.802944801,-0.077674787,-0.131980526,-0.330034195,-0.106874584,0.4,1,0.5861,0.69,0.641,0.7
jpn,kor,16.9,1.029949738,2.247908869,-1.516766235,-2.302175091,-1.842114298,2.118176966,-0.009218305,-0.815300143,-1.108144796,-3.202255744,-0.192035789,0.026478197,1.195115825,0.842699728,1.146346391,0,1,0.5204,0.4,0.6875,0.5
mkd,kor,4.7,-1.486228387,0.829508564,1.687545968,-1.24462868,0.088667089,-1.266722968,-0.483896843,-3.511225576,-4.759215347,-0.059623224,-0.843871516,-1.307151315,-1.467160837,-1.519819263,-1.394039178,0.4,1,0.5861,0.75,0.641,0.7
ron,kor,6.4,-0.818359076,0.205070638,0.897764106,-1.294214185,-0.301507142,-0.846247369,-0.383710113,-2.59729733,-3.452292551,0.16586916,-0.706458129,-0.665884427,-0.815653697,-0.902384506,-0.722347811,0.4,1,0.5696,0.67,0.5702,0.6
rus,kor,7.7,-0.046635877,0.699108417,0.19237851,-1.386713525,-0.640405782,0.278785743,-0.039106165,-1.744691187,-1.931807426,-0.721281242,-0.95348672,-0.23605745,-0.162787353,-0.298916065,-0.031733014,0.2,1,0.6511,0.56,0.5,0.6
slk,kor,3.9,-1.541272098,1.354598726,1.722561368,-1.050824638,0.663711446,-1.11863818,-0.540252652,-3.405000457,-3.363199802,-0.682619864,-0.839955567,-1.523865951,-1.510489063,-1.56657585,-1.459751525,0.4,1,0.6737,0.57,0.641,0.6
srp,kor,2.9,-1.368839222,1.424573372,1.510092661,-1.027067487,0.335734866,-0.747992638,-0.52439188,-3.12411878,-3.559649,-0.509459731,-0.777954557,-1.327139308,-1.33830518,-1.399976371,-1.255415787,0.4,1,0.6737,0.75,0.8391,0.8
swe,kor,6.2,-0.705798844,0.69005331,0.880513557,-1.261282342,-0.101431079,-0.520103872,-0.438645887,-2.46153868,-2.569141971,-0.483995992,-0.817155102,-0.744297154,-0.81731621,-0.834600378,-0.634644658,0.4,1,0.5026,0.68,0.641,0.6
tur,kor,7,-0.807198722,0.949143355,1.078053702,-0.907252675,0.056240664,-0.521578554,-0.380801538,-2.283764083,-2.542680073,-0.730302953,-0.845906181,-0.899153187,-0.957206129,-0.930480737,-0.751789155,0.4,1,0.5168,0.55,0.5319,0.5
vie,kor,9.3,-0.763236227,-1.12771439,0.434801173,-0.880717943,-0.260548797,-1.474021797,-0.269711198,-1.956190905,-2.709411704,1.420812447,-0.267331921,-0.277772734,-0.418369036,-0.735491299,-0.548019897,0.1,1,0.4819,0.75,0.4934,0.6
bul,mkd,16.2,-0.099606258,-0.074754021,-0.157461235,-0.14691177,-0.037835234,0.064912933,-0.227532836,-0.013862141,-0.205202863,0.636862784,0.608326092,0.086139875,0.06103242,0.078330673,-0.027211054,0,0.1429,0.4367,0.49,0.6162,0.5
ces,mkd,5,-0.700124346,0.791003661,0.741909474,0.363706942,0.819407775,-0.386894038,-0.348947647,-0.6195472,-0.247142989,-0.407474672,-0.023536494,-0.718622251,-0.682915095,-0.614593983,-0.715804929,0.1,0.5714,0.315,0.72,0.0002,0.5
dan,mkd,6.2,-1.016658192,0.45409702,1.155070421,0.437421996,1.119763859,-0.934879759,-0.409984036,-0.890574099,-0.264044413,0.045388193,0.186177085,-0.870797382,-1.0261397,-0.832740786,-0.957684559,0.1,0.8571,0.6737,0.64,0.0002,0.8
deu,mkd,5.6,-0.437727851,0.314815183,0.706509685,0.277196249,0.713992711,-0.507547169,-0.242244132,-0.564380073,-0.24925172,-0.490925502,-0.544113138,-0.513320566,-0.625275798,-0.527723951,-0.633150071,0.1,0.8571,0.5026,0.65,0.5456,0.6
ell,mkd,10.2,-0.678075331,0.091724193,0.279258618,0.149511638,0.558274418,-0.475270412,-0.36846391,-0.535499924,-0.311613589,0.844494089,0.574697877,-0.360046006,-0.323022943,-0.433313287,-0.527535565,0,0.8333,0.4852,0.65,0.5922,0.6
eng,mkd,21.8,1.716761205,-2.157657054,-1.982930312,-1.280508758,-1.993828566,0.927723791,0.839619289,1.686309068,0.962629392,1.427202818,1.306205217,1.878166917,1.799372217,1.845384878,1.842241619,0.1,0.9,0.5064,0.57,0.5687,0.6
spa,mkd,11.9,-0.010757416,-0.855291482,-0.112020482,-0.099487132,-0.074424415,-0.425603438,-0.135611387,0.093275739,-0.130813903,0.899215533,0.473932654,0.234443872,0.050725182,0.119094202,0.022376919,0.1,0.9231,0.479,0.61,0.5922,0.6
fra,mkd,10.7,-0.128596532,-0.833136403,-0.004880822,-0.032904396,0.085141563,-0.624019828,-0.15135551,-0.084301385,-0.149280334,0.757698582,0.284199272,0.093718006,-0.038255522,-0.034694788,-0.108762517,0.1,0.9375,0.5006,0.66,0.5456,0.6
hrv,mkd,14.1,-0.691264796,0.632666859,0.504615039,0.186483205,0.554744342,-0.212623692,-0.305206866,-0.493694963,-0.305190324,0.324336117,0.635200884,-0.512523873,-0.483371462,-0.428374517,-0.52296106,0,0.5,0.2983,0.68,0.0002,0.4
hun,mkd,3.9,-0.797633509,1.03300054,0.836116092,0.375398784,0.909051128,-0.277483401,-0.361224426,-0.686285328,-0.303051553,-0.365840794,0.104977268,-0.792034466,-0.760718841,-0.664474386,-0.802146101,0,1,0.4278,0.62,0.5922,0.6
ind,mkd,7,-0.611252208,-0.495525577,0.552356904,0.084849005,0.436653057,-0.992114707,-0.201745386,-0.387620237,-0.272522298,0.691470278,0.853256523,-0.343487839,-0.492285098,-0.299770819,-0.420621403,0.5,1,0.3444,0.58,0.5687,0.5
ita,mkd,9.9,-0.295076076,-0.551779275,0.054732651,0.052850433,0.179535641,-0.54759107,-0.143133363,-0.14990901,-0.205898232,0.855855575,0.474181871,-0.02428005,-0.083040432,-0.12783294,-0.19905246,0,0.9,0.4473,0.56,0.0002,0.5
jpn,mkd,1.6,-0.794404216,2.419842332,0.6786786,0.365954383,1.021929018,-0.579741165,-1.014902769,-0.833306472,-0.402652585,-4.131666835,-0.233700275,-1.810190004,-0.81826575,-0.753453268,-0.918989865,0.5,1,0.5839,0.81,0.6162,0.7
kor,mkd,1.2,-1.486228387,-1.241925111,0.08864721,0.827531086,1.687444046,-3.51164301,-4.759189189,-1.267624331,-0.483882015,-0.844521514,-0.058588213,-1.519946656,-1.394081783,-1.307001378,-1.46711518,0.4,1,0.5861,0.75,0.641,0.7
ron,mkd,7.3,-0.603809374,-0.189441386,0.346758314,0.132035676,0.479928115,-0.594483675,-0.313058866,-0.410630155,-0.309471341,0.939907015,0.671368587,-0.269668569,-0.360907986,-0.34259809,-0.465073055,0,0.8889,0.4086,0.6,0.641,0.5
rus,mkd,7.4,-0.072752164,0.486837731,-0.044173157,-0.007254737,0.084387208,0.300027869,-0.163720882,-0.028680951,-0.165767665,-0.122126372,0.181020189,-0.096304841,-0.010669456,-0.014143732,-0.112753644,0.2,0.4,0.4147,0.6,0.6162,0.5
slk,mkd,3.5,-1.361548257,1.138816948,1.465525423,0.692928262,1.512059145,-0.95101446,-0.47049015,-1.209010561,-0.455631854,-0.388146278,-0.024138816,-1.287916604,-1.288117325,-1.189352597,-1.320762404,0,0.5714,0.6737,0.73,0.0002,0.7
srp,mkd,13.7,0.153121675,0.226581254,-0.478361813,-0.278617717,-0.312502349,0.66141961,-0.036440298,0.30528813,0.08495249,0.581434745,0.844469012,0.290640445,0.367589417,0.361878275,0.270402923,0,0.4286,0.6737,0.68,0.8278,0.8
swe,mkd,5.2,-0.79286717,0.449076551,0.888858611,0.381382295,0.872438711,-0.69136595,-0.356887091,-0.686914509,-0.3130424,-0.083160286,0.075092664,-0.711256191,-0.801159073,-0.668432708,-0.776014404,0.1,0.8571,0.5797,0.63,0.0002,0.6
tur,mkd,3.5,-0.913811281,0.792006564,1.081996454,0.378756946,0.910435005,-0.607059493,-0.407787861,-0.786508392,-0.431997821,-0.247128085,0.232104439,-0.860765852,-0.967827466,-0.730948449,-0.839111984,0,1,0.4533,0.78,0.5922,0.6
vie,mkd,6.9,-0.57856461,-1.821889513,0.136410294,0.074999465,0.363373017,-1.606973781,-0.171986002,-0.324190128,-0.143799801,2.034853555,0.9206402,0.049113001,-0.155562626,-0.25311279,-0.326944624,0.4,1,0.5611,0.58,0.5456,0.6
ara,nld,4.4,-0.295222889,0.520571954,0.391779487,0.013472799,0.341599406,-0.09858895,-0.322358653,-0.327736817,-0.198255894,-0.428534419,0.138788533,-0.37262111,-0.399045299,-0.218854684,-0.324900776,1,1,0.6068,0.63,0.0002,0.6
bul,nld,7.7,-0.127802512,0.145006682,0.32441938,-0.013033971,0.253212729,-0.203277746,-0.194111171,-0.278649193,-0.266868356,-0.390302582,-0.223264173,-0.216829167,-0.310175373,-0.171531545,-0.274193931,0.1,0.8571,0.5097,0.5,0.6162,0.5
ces,nld,7.6,0.474636256,0.28341867,-0.415053909,-0.303803846,-0.319672857,0.662480231,-0.021146349,0.304259953,0.018494281,-0.570707211,-0.133405008,0.257559056,0.321854772,0.37617451,0.257576348,0,0.8571,0.4427,0.51,0.0002,0.5
dan,nld,12.4,0.19384241,0.029111101,-0.004825949,-0.251088415,-0.042018704,0.137490281,-0.110414714,-0.012407869,-0.091434548,-0.358804306,-0.100588351,0.071101726,-0.026908459,0.14113549,0.007743005,0,0.7,0.6068,0.47,0.0002,0.7
deu,nld,17.6,1.92977562,-0.786790444,-1.81873034,-1.0391475,-1.805029215,1.96864765,1.186418676,1.785276337,1.088423368,0.209460975,0.32940465,1.733053808,1.76620059,1.765715238,1.72815143,0,0.2857,0.3086,0.35,0.5456,0.4
ell,nld,8.7,-0.236109613,0.083516164,0.115930089,-0.126667121,0.393851406,-0.250456061,-0.320210606,-0.450759646,-0.240823537,-0.020437752,-0.035649393,-0.210633477,-0.180629376,-0.214775548,-0.378004218,0.1,0.8333,0.5415,0.59,0.5922,0.6
eng,nld,25.1,2.55087307,-1.950196852,-2.231091915,-1.4674223,-2.380735855,1.973310218,2.287289036,2.403054705,1.960687966,0.779680536,0.743559685,2.427152795,2.398092638,2.417517257,2.425426613,0,0.6,0.4861,0.49,0.5687,0.5
spa,nld,14.1,1.2738033,-1.20478182,-1.232970232,-0.734335264,-1.243486835,0.872423628,0.716545906,1.200696882,0.617875512,0.627442768,0.376411417,1.276574604,1.172942019,1.20859499,1.153819487,0.1,0.9231,0.557,0.58,0.5922,0.6
fra,nld,15.9,1.507838564,-1.401404391,-1.514075971,-0.885882421,-1.460773537,1.039006975,0.937162941,1.387401731,0.752207057,0.703457743,0.401534201,1.500473885,1.456290105,1.418715707,1.362772265,0,0.9375,0.3411,0.51,0.5456,0.5
hrv,nld,6.1,-0.433433023,0.712684475,0.615914927,0.06369178,0.648384165,-0.18624372,-0.298082191,-0.628198659,-0.279601116,-0.614516156,-0.241508755,-0.543096847,-0.569274728,-0.441984785,-0.589785228,0.1,0.875,0.4766,0.76,0.0002,0.6
hun,nld,6,0.310119294,0.690515596,-0.175958581,-0.173863326,-0.2078162,0.792231199,0.083639799,0.232495999,-0.09211019,-0.627897878,-0.061157089,0.099149148,0.162211701,0.252834286,0.138477828,0.1,1,0.4234,0.59,0.5922,0.5
ind,nld,9.4,0.093667252,-0.422788997,0.093408158,-0.158837511,-0.103966654,-0.197412147,0.201434803,0.132415756,0.094632211,0.158121451,0.362173246,0.12423107,-0.017715237,0.179522836,0.108424629,0.6,1,0.4829,0.59,0.5687,0.6
ita,nld,12.8,1.124988369,-1.052051696,-1.206320046,-0.683594573,-1.143006936,0.817396905,0.642054608,1.106890914,0.530529763,0.639103298,0.519557827,1.150470381,1.131173611,1.118109554,1.050175299,0.1,0.9,0.4305,0.43,0.0002,0.4
jpn,nld,3.1,0.335258446,2.231168819,-0.312108843,-0.31092516,0.007530609,0.769499621,-0.486135719,-0.111898122,-0.175417123,-4.138068819,-0.658961868,-0.830663603,0.111198933,0.112663546,-0.05474796,0.5,1,0.5183,0.69,0.6162,0.6
kor,nld,1.9,-0.598178715,-1.232271673,-0.159931995,0.320032043,0.780986551,-2.335890648,-2.426351528,-0.617086205,-0.390975209,-0.922768896,-0.248775124,-0.769771376,-0.548763566,-0.587072702,-0.725479823,0.4,1,0.5145,0.66,0.641,0.6
mkd,nld,6.7,-0.669467042,0.345812285,0.871054447,0.075987053,0.881102033,-0.73570953,-0.376442683,-0.903930187,-0.376426825,-0.357424228,-0.166413245,-0.678423036,-0.792541096,-0.626681933,-0.800489105,0.1,0.8571,0.5145,0.6,0.0002,0.5
ron,nld,8.1,0.040465743,-0.229141497,-0.050436495,-0.235042679,0.002366741,-0.047158386,-0.136294612,-0.127544873,-0.187166073,0.260588912,0.082572464,0.105798652,0.001906681,0.057531377,-0.053938867,0.1,0.8889,0.4679,0.55,0.641,0.5
rus,nld,8.1,0.901118503,0.134208151,-0.850904311,-0.58992172,-0.755280059,1.112264222,0.301779201,0.625775746,0.166167944,-0.543586824,-0.110243085,0.635368192,0.755857403,0.752947293,0.642638758,0.2,0.8,0.5297,0.57,0.6162,0.6
slk,nld,5,-0.405225726,0.73758991,0.56560351,0.086202867,0.616849088,-0.162611409,-0.314488179,-0.548555913,-0.281727236,-0.70341978,-0.192190342,-0.542697902,-0.534111855,-0.404114732,-0.565474894,0.1,0.9,0.6068,0.63,0.0002,0.6
srp,nld,3.3,-0.49407247,0.94394648,0.615316673,0.114312188,0.697493928,-0.043363417,-0.325224533,-0.619938698,-0.288112463,-0.588120271,-0.138447815,-0.588614019,-0.576353769,-0.466733463,-0.630932861,0.1,0.9,0.6068,0.58,0.8278,0.8
swe,nld,11.5,0.576096338,0.018317789,-0.429919393,-0.316698307,-0.489346893,0.633415278,0.070692413,0.474572417,0.102358961,-0.383844598,-0.026066752,0.396351308,0.359143999,0.493404906,0.414891578,0.1,0.7,0.46,0.36,0.0002,0.4
tur,nld,4.2,-0.03324594,0.545527765,0.331531001,-0.043060507,0.211240046,0.101574243,-0.130149835,-0.205156752,-0.201033217,-0.847911902,-0.286100121,-0.258757601,-0.297995826,-0.106416933,-0.222734539,0.1,1,0.4527,0.71,0.5922,0.6
vie,nld,7.3,-0.127845035,-1.345410665,-0.036292366,-0.034216388,0.087716166,-0.928534236,0.079760033,-0.090334512,-0.157515405,1.15560694,0.270343017,0.20224851,0.050847987,-0.037797097,-0.113086577,0.5,1,0.46,0.69,0.5456,0.6
ara,pol,3,-0.274378196,0.512438901,0.419212849,0.626900244,0.413885413,-0.133587112,-0.338865905,-0.029584834,-0.063161349,-0.560494479,-0.564495744,-0.390290681,-0.425300024,-0.391341893,-0.344398208,1,1,0.6597,0.6,0.6162,0.6
bul,pol,6.3,0.031993324,0.039654558,0.090974811,0.463802796,0.064232726,-0.044277049,-0.102954674,0.195666106,-0.171968183,-0.294391124,-0.654431083,-0.052022514,-0.10047988,-0.149562521,-0.098563556,0.1,0.5714,0.5078,0.46,0,0.5
ces,pol,8.1,0.757127422,0.081193305,-0.742882884,0.071993428,-0.717368871,0.897628759,0.14774824,0.895633949,0.228340358,-0.475071224,-0.458565013,0.528868215,0.627706794,0.533460711,0.629998492,0,0.4286,0.4653,0.5,0.6162,0.5
dan,pol,4.8,-0.049512516,0.141947634,0.290303118,0.476686412,0.171563056,-0.121029304,-0.190645941,0.111350494,-0.151337494,-0.439393972,-0.62155644,-0.162133172,-0.282272147,-0.211459384,-0.177577969,0,0.8333,0.6597,0.58,0.6162,0.7
deu,pol,6.8,1.327002547,-0.423131831,-1.147062831,-0.183881231,-1.261302085,1.343111164,0.725896753,1.463200212,0.652728313,-0.139486626,-0.37721486,1.114861458,1.10770872,1.050571912,1.1775835,0,0.8571,0.5805,0.55,0.3333,0.5
ell,pol,5.1,-0.22656985,0.140514141,0.115369572,0.580994027,0.412767834,-0.217069068,-0.329527252,-0.034531285,-0.023782681,-0.09671687,-0.628890696,-0.22302711,-0.182778817,-0.367261128,-0.332560486,0.1,0.8333,0.5329,0.5,0.2048,0.5
eng,pol,12,2.342472717,-1.845948645,-2.055666631,-0.985323984,-2.359550015,1.767209178,2.100463717,2.38694107,1.651400577,0.730221053,0.316869212,2.232720352,2.20759416,2.120838257,2.322652772,0.1,0.9,0.5472,0.59,0.2804,0.5
spa,pol,8.1,1.09944298,-1.096315759,-1.060365936,-0.085078167,-1.164937948,0.681547415,0.484054613,1.330720278,0.447110484,0.495782748,-0.178784311,1.089424898,0.971966058,0.906661486,1.044285825,0.1,0.9231,0.4801,0.55,0.3613,0.5
fra,pol,8.1,1.197929544,-1.178095113,-1.189533566,-0.17507052,-1.166442766,0.775873294,0.71324032,1.383609083,0.751661255,0.583106581,-0.17172091,1.198648097,1.137723561,0.994133448,1.130200717,0.1,0.9375,0.5239,0.56,0.3333,0.5
hrv,pol,5.4,-0.319565086,0.680893782,0.458455464,0.72784468,0.385930685,-0.034312277,-0.264061349,-0.022311697,-0.26475021,-0.549397668,-0.623591442,-0.426533017,-0.435475239,-0.446612261,-0.378406029,0,0.625,0.4554,0.78,0.6162,0.6
hun,pol,4.3,0.362754404,0.635684728,-0.294807289,0.366615575,-0.318000332,0.823943696,-0.048450882,0.600945167,-0.013170982,-0.601195986,-0.539604209,0.152108936,0.219308157,0.168896822,0.247446295,0,1,0.5007,0.52,0.2048,0.5
ind,pol,5.5,-0.000727342,-0.442965501,0.19059457,0.44051438,-0.112659238,-0.360302145,0.106196195,0.37924564,-0.016484079,0.118489099,-0.062698934,0.031492023,-0.120953235,-0.017623759,0.084376005,0.5,1,0.3821,0.5,0.2804,0.4
ita,pol,7.3,1.014705054,-0.976450827,-1.132920972,-0.115061319,-1.088058633,0.740589168,0.513729862,1.296680484,0.599766032,0.644656052,0.077742094,1.056180094,1.037513653,0.902568198,1.02604677,0.1,0.9,0.498,0.4,0.6162,0.5
jpn,pol,1.8,0.376959327,2.238261163,-0.338165457,0.301161705,-0.061413502,0.81995606,-0.47049015,0.321159548,0.047299645,-4.167564368,-1.105902823,-0.802437446,0.136126805,0.027765661,0.061654318,0.4,1,0.5825,0.73,0.4327,0.6
